Product Name,Price,Ratings,Watchers,Country,Discount,Shipping Price,Condition,Seller Name,Seller Sold Products,Seller Ratings
Lenovo ThinkPad T470 14' LCD i5 Laptop PC 16GB RAM 256GB SSD Win 11 pro Cam Wifi,15999,Not available,Not available,Not available,Not available,7658,Excellent - Refurbished,Not available,0,Not available
Lenovo IdeaPad 5 Touchscreen Laptop Intel Core 7 150U 16GB DDR5x 1TB SSD w/ Pen,57999,Not available,Not available,Not available,43% off,9858,Brand New,Not available,0,Not available
"Lenovo ThinkPad 12.5"" Laptop PC Computer Windows 10 PC Core i5 8GB RAM 1TB WiFi",14270,Not available,Not available,Not available,Not available,9044,Very Good - Refurbished,Not available,0,Not available
2024 Dell Inspiron 15 Laptop Touch Intel i5-1235U UP 64GB RAM&1TB SSD Win 11 PRO,4490069900,Not available,Not available,Not available,Not available,9108,Brand New,Not available,0,Not available
"Dell Latitude 7400 14"" FHD i7-8665U 16GB 256gb SSD NVME Laptop WIN 11 pro WIFI",24999,Not available,Not available,Not available,Not available,7924,Excellent - Refurbished,Not available,0,Not available
"A15 Plus Laptop 15.6"" Full HD, AMD Ryzen 7 5700U, 32GB RAM, 2TB SSD, W11 Pro!",39900,Not available,24 watchers,Not available,Not available,10755,Open Box,Not available,0,Not available
Dell Latitude 5500 Laptop PC Intel Core i5 4.10GHz 64GB RAM 4TB SSD Win 11 Pro,3350077700,Not available,24+ watchers,Not available,Not available,9479,Very Good - Refurbished,Not available,0,Not available
"Lenovo ThinkPad T480 14"" FHD  i7 855u 32GB 512gb NVME WIFI CAM WIN 11 PRO laptop",39999,Not available,Not available,Not available,Not available,8366,Excellent - Refurbished,Not available,0,Not available
"Lenovo ThinkPad X1 Carbon 11th Gen, i7 - 1355U 13th Gen, 32GB, 1TB SSD, 14 Inch",143149,Not available,Not available,Not available,Not available,11932,Brand New,Not available,0,Not available
EXCELLENT Dell XPS 13 Plus 9320 i7-1260P 1TB SSD 13.4 FHD+ 2022,99900,Not available,Not available,Not available,Not available,10133,Open Box,Not available,0,Not available
"Geo GeoBook 11 Laptop Intel Jasperlake N4500 4GB RAM 128GB SSD 11.6"" Win 11 Home",22223,1 product rating,Not available,Not available,Not available,8092,Brand New,Not available,0,Not available
"Dell Latitude 5510 Laptop - i5-10310U, 16GB RAM, 256GB SSD - Win11",19999,Not available,Not available,Not available,Not available,7776,Very Good - Refurbished,Not available,0,Not available
"HP 15.6"" FHD Notebook Intel i5-1235U 8GB RAM 512GB SSD Natural Silver",33999,Not available,Not available,Not available,48% off,13310,Brand New,Not available,0,Not available
CHUWI 14.1'' Laptop Computer PC Windows 11 Home PC 2.7GHz 8GB 256GB HD WIFI,14998,Not available,Not available,Not available,Not available,0,Brand New,Not available,0,Not available
"2023 ASUS Zenbook UM3402YA 14"" 2.8K OLED Touch Laptop Ryzen5 7530U 8GB 256GB W11",37900,1 product rating,Not available,Not available,60% off,9741,Certified - Refurbished,Not available,0,Not available
Lenovo ThinkPad X1 Carbon 14” FHD Laptop Core i7 8GB RAM 256GB SSD Windows 10,25081,Not available,Not available,Not available,Not available,7189,Very Good - Refurbished,Not available,0,Not available
Touchscreen Lenovo Ideapad Miix 700-12ISK Intel M5 / 4GB / 128GB SSD & Win 10/11,16341,Not available,101+ watchers,Not available,Not available,6727,Very Good - Refurbished,Not available,0,Not available
"Microsoft Surface Laptop 3 (13.5"") i5 10th Gen, 8GB Ram, 128GB SSD - Platinum",26999,Not available,Not available,Not available,Not available,7983,Open Box,Not available,0,Not available
"2024 HP Laptop 15.6"" FHD Touch, Intel i7-1255U, Up to 64GB RAM & 2TB, Win 11 Pro",6690088900,Not available,65+ watchers,Not available,Not available,10288,Brand New,Not available,0,Not available
SUPER FAST DELL HP WINDOW 10 LAPTOP CORE i5 16GB RAM 240GB SSD WEBCAM HDMI Wi-Fi,18301,Not available,Not available,Not available,80% off,7958,Good - Refurbished,Not available,0,Not available
"Lenovo Thinkpad T15G Gen 2 15.6"" FHD i7-11800H 16GB/512GB SSD RTX 3080 Warranty",99900,Not available,Not available,Not available,Not available,14420,Open Box,Not available,0,Not available
"Lenovo Ideapad 5 Chromebook Laptop Core i5-1235U 8GB RAM 512GB SSD 16"" 2.5K IPS",62749,Not available,Not available,Not available,40% off,9491,Brand New,Not available,0,Not available
NEW Dell Latitude 2022/2023 14 QHD+ TOUCH 2-in-1 16GB ProSupport Premium Laptop,54000,Not available,Not available,Not available,Not available,8779,Open Box,Not available,0,Not available
"ASUS Vivobook S 16 Flip 16"" Touchscreen Laptop Intel i9-13900H 40GB RAM 2TB SSD",88999107999,Not available,Not available,Not available,Not available,9989,Brand New,Not available,0,Not available
LENOVO T431S LAPTOP LAPTOP INTEL CORE I7 2.10GHZ RAM 8GB SSD256GB WIN 10,13028,Not available,90 watchers,Not available,Not available,0,Very Good - Refurbished,Not available,0,Not available
"HP 840 G5 14"" I5 7300U 2.6GHz RAM 16GB SSD 256GB WIN 10P Laptop PC",17517,Not available,66 watchers,Not available,Not available,0,Good - Refurbished,Not available,0,Not available
Lenovo ThinkPad P15 Gen 2 Intel Core i7-11850H 32GB RAM 1TB - Open Box,91510,Not available,34 watchers,Not available,53% off,10150,New (Other),Not available,0,Not available
HP 840 G3 I5-6300U 2.40GHZ RAM 8GB SSD 256GB WIN 10P LAPTOP NOTEBOOK,13138,Not available,77 watchers,Not available,Not available,0,Good - Refurbished,Not available,0,Not available
DELL LATITUDE 3410 INTEL 1.9GHZ 8GB SSD 128GB WIN 11 LAPTOP NOTEBOOK,13685,Not available,30 watchers,Not available,Not available,0,Good - Refurbished,Not available,0,Not available
DELL 5410 LAPTOP LAPTOP INTEL CORE I5-10310u SSD512GB RAM 16GB WIN 11 PR,27261,Not available,Not available,Not available,Not available,0,Good - Refurbished,Not available,0,Not available
CHROMEBOOK 11 G3 LAPTOP LAPTOP LAPTOP INTEL 2.16GHZ RAM 2GB SSD 16GB CHROME OS,6459,Not available,25 watchers,Not available,Not available,0,Very Good - Refurbished,Not available,0,Not available
Dell Latitude 7400 14 In FHD Touch Intel i7 32GB 1TB SSD Win 11 Pro Laptop,34897,3 product ratings,Not available,Not available,65% off,11157,Excellent - Refurbished,Not available,0,Not available
"DELL LATITUDE 5480 Laptop Computer 14"" Windows 11 Pro i5 16GB 256GB SSD WiFi BT",15499,Not available,38 watchers,Not available,Not available,6907,Excellent - Refurbished,Not available,0,Not available
5 Dell Precision 7670 Laptop i7-12850HX 512GB 32GB FHD+ BT CMRA BKLT A2000 WTY,715000,Not available,2 watchers,Not available,Not available,134609,Excellent - Refurbished,Not available,0,Not available
Dell Latitude 7400 14 FHD Touch Intel i7-8665U 32GB 512GB SSD Win 11 Pro Laptop,30999,2 product ratings,Not available,Not available,66% off,9061,Excellent - Refurbished,Not available,0,Not available
ASUS Vivobook 15 Notebook 15.6  FHD Display AMD Ryzen 7 7730U 16GB RAM 512 GB SS,43999,Not available,Not available,Not available,27% off,8484,Brand New,Not available,0,Not available
"DELL LATITUDE E5550 Laptop Computer 15"" 1080p Windows 11 i7 16GB 512GB SSD WiFi",20999,Not available,Not available,Not available,Not available,7069,Excellent - Refurbished,Not available,0,Not available
"2024 ASUS Vivobook 14"" FHD Laptop, 6-Core Intel i3-1215U, Upto 40GB RAM& 2TB SSD",2690049900,Not available,Not available,Not available,Not available,8039,Brand New,Not available,0,Not available
"2024 HP Pavilion Laptop 17.3"" FHD Intel i3-1215U Upto 32GB RAM 2TB SSD Win 11Pro",4390065900,Not available,11+ watchers,Not available,Not available,10006,Brand New,Not available,0,Not available
Lenovo IdeaPad Slim 5 16  WUXGA Notebook AMD Ryzen 7 8845HS 16GB LPDDR5X 512GB S,51999,Not available,Not available,Not available,31% off,9199,Brand New,Not available,0,Not available
"2024 Acer Aspire Laptop 15.6"" FHD AMD Ryzen 7  Upto 32GB RAM &2TB SSD Win 11 Pro",4790064900,Not available,12+ watchers,Not available,Not available,10154,Brand New,Not available,0,Not available
"Dell XPS 15 9500 Laptop, 15.6"" Full HD+ Screen, i5-10300H, 16GB RAM, 512GB SSD",65352,Not available,22 watchers,Not available,50% off,7951,Very Good - Refurbished,Not available,0,Not available
"Lenovo Yoga Slim 7  14.5"" OLED  Laptop AMD Ryzen 7 7840S  16GB RAM 1TB SSD",97917,Not available,Not available,Not available,Not available,10704,New (Other),Not available,0,Not available
STUDENT WINDOWS 11 LAPTOP Intel Core i5 4GB /8GB RAM 320GB hdd / 128 /256GB SSD,1555722223,Not available,Not available,Not available,Not available,7759,Good - Refurbished,Not available,0,Not available
"HP 15 Laptop 15.6"" HD Pentium Quad-Core N200 16GB 128GB SSD Webcam Win 11 Red",21297,Not available,123 watchers,Not available,44% off,7815,Certified - Refurbished,Not available,0,Not available
"Lenovo ThinkPad T14 Gen 4 Laptop, 14 WUXGA Screen, i7-1365U, 32GB RAM, 512GB SSD",117644,Not available,Not available,Not available,40% off,10223,New (Other),Not available,0,Not available
"HP EliteBook 830 G6 Laptop, 13.3"" Full HD Screen, i5-8265U, 16GB RAM, 256GB SSD",30055,Not available,Not available,Not available,77% off,7678,Very Good - Refurbished,Not available,0,Not available
"HP Pavilion 16"" WUXGA Notebook Intel Core Ultra 7 155U 16GB RAM 512GB SSD",56999,Not available,Not available,Not available,37% off,10304,Brand New,Not available,0,Not available
Windows 11 Laptop Dell Latitude 7310 Core i5-10210U 8GB Ram 512GB SSD Webcam A,36474,Not available,26 watchers,Not available,Not available,8585,Excellent - Refurbished,Not available,0,Not available
"Lenovo ThinkPad T14 Gen 4 Laptop, 14"" WUXGA Screen, i7-1365U, 32GB RAM, 1TB SSD",124180,Not available,Not available,Not available,37% off,10448,New (Other),Not available,0,Not available
"Samsung Galaxy Book2 15.6"" FHD Laptop Intel Core i5-1235U/8GB/256GB Graphite New",39999,Not available,14 watchers,Not available,Not available,10758,Brand New,Not available,0,Not available
"2024 Dell Inspiron 15 Laptop Touch i7-1255U Upto 64GB RAM & 2TB SSD, Win 11 Pro",68900105900,Not available,Not available,Not available,Not available,10317,Brand New,Not available,0,Not available
ASUS Vivobook S 15 15.6  3K 120Hz OLED Copilot+ PC Qualcomm Snapdragon X Elite X,89999,Not available,137 watchers,Not available,Not available,10320,Brand New,Not available,0,Not available
"Lenovo IdeaPad Slim 5i 16"" Touch Laptop Core 7 150U 16GB 1TB SSD (83FW0001US)",49900,2 product ratings,36 watchers,Not available,Not available,9619,Open Box,Not available,0,Not available
"HP EliteBook 840 G6 Laptop, 14"" Full HD, i5-8365U, 16GB RAM, 512GB SSD, Radeon",39206,Not available,Not available,Not available,70% off,7049,Very Good - Refurbished,Not available,0,Not available
2024 Lenovo IdeaPad Laptop 15.6 FHD 10-Core Intel i5 16GB RAM 1TB SSD Win11 PRO,43900,Not available,69 watchers,Not available,Not available,8960,Brand New,Not available,0,Not available
"~SALE~ 17.3"" Dell Precision Gaming Laptop: 32GB RAM! 512GB SSD! Windows 10 Pro!",29699,Not available,29 watchers,Not available,Not available,10522,Good - Refurbished,Not available,0,Not available
HP 15-fd0628ds 15.6in Laptop intel N100 4gb 128gb SSD Win11 Blue,17999,Not available,11 watchers,Not available,Not available,7717,Open Box,Not available,0,Not available
"ASUS VivoBook S15 S5504VA-L1090W 16"" OLED Laptop Intel i5 16GB 512GB SSD #A",77129,Not available,12 watchers,Not available,41% off,27398,Excellent - Refurbished,Not available,0,Not available
Microsoft Surface Laptop 4 13.5 Touchscreen Intel i5-1135G7 16GB RAM 512GB SSD,60000,Not available,Not available,Not available,Not available,8956,Brand New,Not available,0,Not available
"Lenovo ThinkPad 15.6"" Laptop PC: Intel i5 16GB RAM 1TB SSD Webcam Windows 10",20999,Not available,Not available,Not available,Not available,9242,Very Good - Refurbished,Not available,0,Not available
2024 HP Laptop Computer 14 4-Core Intel Processor 16GB RAM Office 365 AI-Copilot,25880,Not available,20+ watchers,Not available,Not available,7950,Brand New,Not available,0,Not available
2024 Dell Inspiron 15 Touch Laptop 10-Core Intel i7-1255U 32GB 1TB SSD Win 11Pro,72900,Not available,49 watchers,Not available,Not available,9816,Brand New,Not available,0,Not available
"Lenovo ThinkPad T14 Gen 4 Laptop, WUXGA Screen, i7-1365U, 16GB RAM, 512GB SSD",111107,Not available,Not available,Not available,43% off,9997,Brand New,Not available,0,Not available
"Microsoft Surface Pro Copilot+ 13"" Touch X+ 16GB 512GB Black + Blk Pro Keyboard",99999,Not available,Not available,Not available,28% off,10136,Brand New,Not available,0,Not available
"HP 15.6"" Touch Laptop, 6-Core Intel i3, 16GB RAM & 1TB SSD, W11 Pro, Open Box",38750,Not available,Not available,Not available,Not available,9766,Open Box,Not available,0,Not available
"HP EliteBook 840 G6 Laptop, 14"" Full HD, Intel i5-8365U, 16GB RAM, 256GB SSD",32669,Not available,4 watchers,Not available,75% off,6823,Very Good - Refurbished,Not available,0,Not available
"New Dell Vostro 3520 Laptop 15.6"" FHD i5-1235U 16GB 512GB SSD Webcam Win 11 Pro",41757,Not available,Not available,Not available,50% off,9854,Brand New,Not available,0,Not available
MSI Cyborg Gaming Laptop - 13th Gen Intel Core i7-13620H - GeForce RTX 4050 - 14,79999,2 product ratings,Not available,Not available,20% off,10983,Brand New,Not available,0,Not available
"Microsoft Surface Pro 7 Intel i5 1035G4 1.10GHz 8GB RAM 128GB SSD 12.3"" Win 11 T",26789,Not available,Not available,Not available,Not available,3290,Very Good - Refurbished,Not available,0,Not available
HP 17-cn1009cy 17in Touch Laptop Intel i5-1155G7 12gb 512gb SSD Win11,37999,Not available,Not available,Not available,Not available,9744,Open Box,Not available,0,Not available
2024 Dell Inspiron 15 Laptop FHD Touch Intel i5 Upto 32GB RAM&1TB SSD Win 11 Pro,4490064900,Not available,Not available,Not available,Not available,9314,Brand New,Not available,0,Not available
"HP Envy 17 17t Laptop PC 17.3"" i7-13700H 16GB 512GB SSD Backlit Key WiFi 6 W11",56949,Not available,Not available,Not available,Not available,10303,Certified - Refurbished,Not available,0,Not available
"2024 ASUS Vivobook Laptop 14"" FHD 6-Core Intel i3  24GB RAM 1TB SSD Win 11 Pro",38900,Not available,66 watchers,Not available,Not available,8334,Brand New,Not available,0,Not available
"HP 14"" Ultra Light Laptop, Intel Core i3 2.4GHz, 8GB RAM & 256GB SSD - Open Box",19950,Not available,12 watchers,Not available,Not available,7775,Open Box,Not available,0,Not available
"HP 15.6"" HD TOUCHSCREEN AMD Ryzen 5 7520U 1TB SSD 16GB RAM WIN 11 Silver",36999,Not available,36 watchers,Not available,47% off,8278,Excellent - Refurbished,Not available,0,Not available
"HP EliteBook 830 G6 Laptop, 13.3"" Full HD Screen, i5-8265U, 32GB RAM, 1TB SSD",39206,Not available,8 watchers,Not available,70% off,7049,Very Good - Refurbished,Not available,0,Not available
"HP EliteBook 830 G5 Intel i5 8350U 1.70GHz 8GB RAM 256GB SSD 13.3"" Win 11",21418,2 product ratings,Not available,Not available,Not available,3290,Very Good - Refurbished,Not available,0,Not available
"ASUS VivoBook S5402ZA-IS74 Intel Core i7-12700H 12GB RAM 512GB SSD 14.5"" W11H",48999,1 product rating,76 watchers,Not available,39% off,9111,Certified - Refurbished,Not available,0,Not available
"Lenovo LOQ 15.6"" FHD 144Hz Gaming Notebook i5-12450HX 12GB DDR5 512GB RTX 2050",53999,Not available,Not available,Not available,23% off,10216,Brand New,Not available,0,Not available
"HP EliteBook 830 G6 Laptop, 13.3"" Full HD Screen, i5-8265U, 16GB RAM, 512GB SSD",30055,Not available,12 watchers,Not available,77% off,7678,Very Good - Refurbished,Not available,0,Not available
"Asus TUF F15 15.6"" FHD 144Hz Gaming Laptop, RTX 3050, i5-12500H, 16GB RAM, 512GB",69900,Not available,298 watchers,Not available,Not available,10685,Brand New,Not available,0,Not available
"HP EliteBook 840 G8 Laptop Intel Core i5-1145G7 16GB 256 GB SSD 14"" Win 11 Pro",32649,Not available,Not available,Not available,25% off,8150,Excellent - Refurbished,Not available,0,Not available
"Lenovo ThinkPad Z16 Gen 1 16"" Notebook AMD Ryzen 7 PRO 16GB 1TB SSD RAM Grey",81999,Not available,Not available,Not available,59% off,12547,Brand New,Not available,0,Not available
"Lenovo 14"" Slim 7 Touchscreen Intel Ultra 7 16GB/512GB SSD Windows 11 Laptop",64999,Not available,10 watchers,Not available,Not available,9104,Brand New,Not available,0,Not available
"Acer Nitro V - 15.6"" Laptop Intel Core i7-13620H 2.40GHz 16GB RAM 512GB SSD W11H",79999,Not available,Not available,Not available,Not available,10983,Brand New,Not available,0,Not available
Dell Precision 7770 Laptop i7-12850HX 256GB PCIe 16GB FHD CMRA BT WIFI Dell WTY,142999,Not available,20 watchers,Not available,Not available,28941,Excellent - Refurbished,Not available,0,Not available
"~SALE~ 15.6"" Dell Precision Gaming Laptop: Intel i7 Quad-Core! Windows 10 Pro!",31995,Not available,Not available,Not available,Not available,9566,Good - Refurbished,Not available,0,Not available
2024 HP Laptop Computer 14 HD 8-Core Intel i3 Upto 32GB RAM 2TB SSD Win 11 Pro,3190052900,Not available,Not available,Not available,Not available,9078,Brand New,Not available,0,Not available
